"SpawnBio","Recruit_0","retainB_1","retainN_1","retainB_2","retainN_2","retainB_3","retainN_3","deadB_1","deadN_1","deadB_2","deadN_2","deadB_3","deadN_3","F_1","F_2","F_3","SPRratio","rec_dev","raw_rec_dev","year","model_run","iteration","scenario"
23481.3,0,0,0,1019,7303.48,0,0,0,0,1019,7303.48,0,0,0,0.442394,0,0.172092,0.631006,0.631006,1985,"cohortGrowthOMandEM_EM_2020","4","cohortGrowthselftest"
NA,1141590,387.71,3292.95,0,0,0,0,387.71,3292.95,0,0,0,0,0.0385913,0,0,0.138492,0.846345,0.846345,1986,"cohortGrowthOMandEM_EM_2020","4","cohortGrowthselftest"
30393.8,0,0,0,2278.89,14300.1,0,0,0,0,2278.89,14300.1,0,0,0,0.435723,0,0.138492,0.846345,0.846345,1986,"cohortGrowthOMandEM_EM_2020","4","cohortGrowthselftest"
NA,1804990,2247.31,24958.8,0,0,0,0,2247.31,24958.8,0,0,0,0,0.408759,0,0,0.223967,0.593771,0.593771,1987,"cohortGrowthOMandEM_EM_2020","4","cohortGrowthselftest"
55942.3,0,0,0,3639.76,26662.9,0,0,0,0,3639.76,26662.9,0,0,0,0.275728,0,0.223967,0.593771,0.593771,1987,"cohortGrowthOMandEM_EM_2020","4","cohortGrowthselftest"
NA,2444060,2179.91,22064.5,0,0,0,0,2179.91,22064.5,0,0,0,0,0.191444,0,0,0.11413,-0.457757,-0.457757,1988,"cohortGrowthOMandEM_EM_2020","4","cohortGrowthselftest"
89192.5,0,0,0,2614.75,19719.7,0,0,0,0,2614.75,19719.7,0,0,0,0.100795,0,0.11413,-0.457757,-0.457757,1988,"cohortGrowthOMandEM_EM_2020","4","cohortGrowthselftest"
NA,1273750,7290.44,48294.4,0,0,0,0,7290.44,48294.4,0,0,0,0,0.549081,0,0,0.218534,-0.259626,-0.259626,1989,"cohortGrowthOMandEM_EM_2020","4","cohortGrowthselftest"
143817,0,0,0,8031.52,64254.6,0,0,0,0,8031.52,64254.6,0,0,0,0.331401,0,0.218534,-0.259626,-0.259626,1989,"cohortGrowthOMandEM_EM_2020","4","cohortGrowthselftest"
NA,2264090,6158.41,41124.8,0,0,0,0,6158.41,41124.8,0,0,0,0,0.296316,0,0,0.236726,0.412719,0.412719,1990,"cohortGrowthOMandEM_EM_2020","4","cohortGrowthselftest"
139091,0,0,0,14443.5,107272,0,0,0,0,14443.5,107272,0,0,0,0.556474,0,0.236726,0.412719,0.412719,1990,"cohortGrowthOMandEM_EM_2020","4","cohortGrowthselftest"
NA,4325050,24698,161766,0,0,0,0,24698,161766,0,0,0,0,0.751942,0,0,0.373486,0.676808,0.676808,1991,"cohortGrowthOMandEM_EM_2020","4","cohortGrowthselftest"
114192,0,0,0,10323.5,87380.7,0,0,0,0,10323.5,87380.7,0,0,0,0.371588,0,0.373486,0.676808,0.676808,1991,"cohortGrowthOMandEM_EM_2020","4","cohortGrowthselftest"
NA,4836950,43433.3,339169,0,0,3.89999,19.115,43433.3,339169,0,0,3.89999,19.115,2.17515,0,0.0556098,0.670028,1.20509,1.20509,1992,"cohortGrowthOMandEM_EM_2020","4","cohortGrowthselftest"
99499.4,0,0,0,30776.4,392427,0.18,0.882103,0,0,30776.4,392427,0.18,0.882103,0,1.70617,0.00352452,0.670028,1.20509,1.20509,1992,"cohortGrowthOMandEM_EM_2020","4","cohortGrowthselftest"
NA,7347680,822.8,11556.7,0,0,0,0,822.8,11556.7,0,0,0,0,0.0162756,0,0,0.10545,1.86076,1.86076,1993,"cohortGrowthOMandEM_EM_2020","4","cohortGrowthselftest"
156539,0,0,0,11345.8,158601,0,0,0,0,11345.8,158601,0,0,0,0.115287,0,0.10545,1.86076,1.86076,1993,"cohortGrowthOMandEM_EM_2020","4","cohortGrowthselftest"
NA,20090800,8838.65,119647,0,0,0,0,8838.65,119647,0,0,0,0,0.109792,0,0,0.244189,1.20102,1.20102,1994,"cohortGrowthOMandEM_EM_2020","4","cohortGrowthselftest"
249398,0,0,0,39748.4,594452,0,0,0,0,39748.4,594452,0,0,0,0.254494,0,0.244189,1.20102,1.20102,1994,"cohortGrowthOMandEM_EM_2020","4","cohortGrowthselftest"
NA,14274800,5993.28,61354.1,0,0,22.68,113.175,5993.28,61354.1,0,0,22.68,113.175,0.102134,0,0.142931,0.120104,1.045,1.045,1995,"cohortGrowthOMandEM_EM_2020","4","cohortGrowthselftest"
481133,0,0,0,26565.7,372138,0,0,0,0,26565.7,372138,0,0,0,0.146673,0,0.120104,1.045,1.045,1995,"cohortGrowthOMandEM_EM_2020","4","cohortGrowthselftest"
NA,17545500,11917.3,123668,0,0,0,0,11917.3,123668,0,0,0,0,0.106613,0,0,0.0787895,1.00169,1.00169,1996,"cohortGrowthOMandEM_EM_2020","4","cohortGrowthselftest"
727505,0,0,0,19158.7,227322,43.54,219.531,0,0,19158.7,227322,43.54,219.531,0,0.0632899,0.314643,0.0787895,1.00169,1.00169,1996,"cohortGrowthOMandEM_EM_2020","4","cohortGrowthselftest"
NA,19981900,13018.2,198431,0,0,27.22,138.939,13018.2,198431,0,0,27.22,138.939,0.443239,0,0.113992,0.0800874,0.93148,0.93148,1997,"cohortGrowthOMandEM_EM_2020","4","cohortGrowthselftest"
890366,0,0,0,24527.6,318180,0.82,4.17344,0,0,24527.6,318180,0.82,4.17344,0,0.0649656,0.00468636,0.0800874,0.93148,0.93148,1997,"cohortGrowthOMandEM_EM_2020","4","cohortGrowthselftest"
NA,19977900,18925.2,288569,0,0,488.25,2545.9,18925.2,288569,0,0,488.25,2545.9,0.591917,0,1.55934,0.163757,-0.463839,-0.463839,1998,"cohortGrowthOMandEM_EM_2020","4","cohortGrowthselftest"
989411,0,0,0,63278.4,844293,74.39,388.423,0,0,63278.4,844293,74.39,388.423,0,0.160526,0.387712,0.163757,-0.463839,-0.463839,1998,"cohortGrowthOMandEM_EM_2020","4","cohortGrowthselftest"
NA,5115460,14996.2,188933,0,0,725.2,5834.74,14996.2,188933,0,0,725.2,5834.74,2.45631,0,0.00223133,0.147996,-0.491717,-0.491717,1999,"cohortGrowthOMandEM_EM_2020","4","cohortGrowthselftest"
1119880,0,0,0,58341.4,802256,429.59,3123.88,0,0,58341.4,802256,429.59,3123.88,0,0.349295,0.00159324,0.147996,-0.491717,-0.491717,1999,"cohortGrowthOMandEM_EM_2020","4","cohortGrowthselftest"
NA,5155770,23579.3,262195,0,0,15586.9,120751,23579.3,262195,0,0,15586.9,120751,4.00003,0,0.0430685,0.186334,-0.37339,-0.37339,2000,"cohortGrowthOMandEM_EM_2020","4","cohortGrowthselftest"
1040470,0,0,0,35179.2,423718,2336.9,16318.4,0,0,35179.2,423718,2336.9,16318.4,0,0.35587,0.00794618,0.186334,-0.37339,-0.37339,2000,"cohortGrowthOMandEM_EM_2020","4","cohortGrowthselftest"
NA,5683750,11550.5,140839,0,0,22546,155746,11550.5,140839,0,0,22546,155746,1.84726,0,0.0656327,0.295146,-1.18406,-1.18406,2001,"cohortGrowthOMandEM_EM_2020","4","cohortGrowthselftest"
802593,0,0,0,41118.4,624042,3136.84,19910.4,0,0,41118.4,624042,3136.84,19910.4,0,0.784183,0.0115072,0.295146,-1.18406,-1.18406,2001,"cohortGrowthOMandEM_EM_2020","4","cohortGrowthselftest"
NA,2326290,16478.9,236991,0,0,35527.6,225148,16478.9,236991,0,0,35527.6,225148,4.00003,0,0.136691,0.371813,1.69872,1.69872,2002,"cohortGrowthOMandEM_EM_2020","4","cohortGrowthselftest"
602905,0,0,0,36130.7,478035,597.29,3571.32,0,0,36130.7,478035,597.29,3571.32,0,0.871495,0.00302429,0.371813,1.69872,1.69872,2002,"cohortGrowthOMandEM_EM_2020","4","cohortGrowthselftest"
NA,37272100,10340.6,194710,0,0,37242.3,248919,10340.6,194710,0,0,37242.3,248919,1.77168,0,0.184033,0.301963,1.42645,1.42645,2003,"cohortGrowthOMandEM_EM_2020","4","cohortGrowthselftest"
434202,0,0,0,21300.5,373961,2618.43,16543.7,0,0,21300.5,373961,2618.43,16543.7,0,0.169772,0.0171013,0.301963,1.42645,1.42645,2003,"cohortGrowthOMandEM_EM_2020","4","cohortGrowthselftest"
NA,24451800,17049,362795,0,0,46730.8,366418,17049,362795,0,0,46730.8,366418,0.69978,0,0.314325,0.292143,1.23945,1.23945,2004,"cohortGrowthOMandEM_EM_2020","4","cohortGrowthselftest"
544434,0,0,0,25249.9,439953,1016.32,8214.14,0,0,25249.9,439953,1016.32,8214.14,0,0.073335,0.00856757,0.292143,1.23945,1.23945,2004,"cohortGrowthOMandEM_EM_2020","4","cohortGrowthselftest"
NA,22543400,13803,256991,0,0,54152.6,474199,13803,256991,0,0,54152.6,474199,0.629691,0,0.498332,0.316253,0.407614,0.407614,2005,"cohortGrowthOMandEM_EM_2020","4","cohortGrowthselftest"
792103,0,0,0,30364.2,556426,101.7,832.477,0,0,30364.2,556426,101.7,832.477,0,0.191514,0.00121262,0.316253,0.407614,0.407614,2005,"cohortGrowthOMandEM_EM_2020","4","cohortGrowthselftest"
NA,11374400,20726.2,363798,0,0,41220.9,389481,20726.2,363798,0,0,41220.9,389481,0.969638,0,0.184539,0.233805,-0.353699,-0.353699,2006,"cohortGrowthOMandEM_EM_2020","4","cohortGrowthselftest"
918767,0,0,0,39900.3,690317,0,0,0,0,39900.3,690317,0,0,0,0.306882,0,0.233805,-0.353699,-0.353699,2006,"cohortGrowthOMandEM_EM_2020","4","cohortGrowthselftest"
NA,5581780,46228.1,715393,0,0,48237.1,387983,46228.1,715393,0,0,48237.1,387983,3.00225,0,0.25472,0.341198,-0.934619,-0.934619,2007,"cohortGrowthOMandEM_EM_2020","4","cohortGrowthselftest"
855346,0,0,0,42910.1,742341,0,0,0,0,42910.1,742341,0,0,0,0.61463,0,0.341198,-0.934619,-0.934619,2007,"cohortGrowthOMandEM_EM_2020","4","cohortGrowthselftest"
NA,3050640,30281.6,454411,0,0,39799.4,310008,30281.6,454411,0,0,39799.4,310008,3.65535,0,0.194951,0.389466,-0.310819,-0.310819,2008,"cohortGrowthOMandEM_EM_2020","4","cohortGrowthselftest"
690851,0,0,0,41198.5,629511,0,0,0,0,41198.5,629511,0,0,0,1.0171,0,0.389466,-0.310819,-0.310819,2008,"cohortGrowthOMandEM_EM_2020","4","cohortGrowthselftest"
NA,5274590,14044.9,183662,0,0,44841.2,325724,14044.9,183662,0,0,44841.2,325724,0.178873,0,0.279799,0.441083,-0.0662019,-0.0662019,2009,"cohortGrowthOMandEM_EM_2020","4","cohortGrowthselftest"
481374,0,0,0,31146.5,588257,1369.73,9479.26,0,0,31146.5,588257,1369.73,9479.26,0,0.981353,0.0112994,0.441083,-0.0662019,-0.0662019,2009,"cohortGrowthOMandEM_EM_2020","4","cohortGrowthselftest"
NA,5776710,11274,175092,0,0,54085.9,374906,11274,175092,0,0,54085.9,374906,0.196888,0,0.446907,0.374899,-2.20749,-2.20749,2010,"cohortGrowthOMandEM_EM_2020","4","cohortGrowthselftest"
340342,0,0,0,27267.6,483066,0.09,0.596751,0,0,27267.6,483066,0.09,0.596751,0,0.496713,1.02131e-06,0.374899,-2.20749,-2.20749,2010,"cohortGrowthOMandEM_EM_2020","4","cohortGrowthselftest"
NA,568171,24871.4,296924,0,0,39750.5,297191,24871.4,296924,0,0,39750.5,297191,0.560191,0,0.370408,0.459653,-3.04829,-3.04829,2011,"cohortGrowthOMandEM_EM_2020","4","cohortGrowthselftest"
311409,0,0,0,23189.9,234258,5805.63,40293.6,0,0,23189.9,234258,5805.63,40293.6,0,0.691289,0.0772385,0.459653,-3.04829,-3.04829,2011,"cohortGrowthOMandEM_EM_2020","4","cohortGrowthselftest"
NA,233044,1528.37,14071.8,0,0,91425.6,691243,1528.37,14071.8,0,0,91425.6,691243,0.0311087,0,1.27624,0.443318,-2.31534,-2.31534,2012,"cohortGrowthOMandEM_EM_2020","4","cohortGrowthselftest"
190573,0,0,0,13884.9,114552,1570.78,10858.6,0,0,13884.9,114552,1570.78,10858.6,0,0.54074,0.0355771,0.443318,-2.31534,-2.31534,2012,"cohortGrowthOMandEM_EM_2020","4","cohortGrowthselftest"
NA,354931,921.56,6601.39,0,0,57218,371924,921.56,6601.39,0,0,57218,371924,0.229508,0,1.97876,0.392155,-1.54609,-1.54609,2013,"cohortGrowthOMandEM_EM_2020","4","cohortGrowthselftest"
84050,0,0,0,5625.03,40417.6,908.01,5545.93,0,0,5625.03,40417.6,908.01,5545.93,0,0.189736,0.0582498,0.392155,-1.54609,-1.54609,2013,"cohortGrowthOMandEM_EM_2020","4","cohortGrowthselftest"
NA,408310,1830.92,11609.7,0,0,15216.8,90081.5,1830.92,11609.7,0,0,15216.8,90081.5,0.428195,0,0.814852,0.276515,-0.0345205,-0.0345205,2014,"cohortGrowthOMandEM_EM_2020","4","cohortGrowthselftest"
44690.2,0,0,0,727.71,6080.66,2193.87,12419.4,0,0,727.71,6080.66,2193.87,12419.4,0,0.0488001,0.19374,0.276515,-0.0345205,-0.0345205,2014,"cohortGrowthOMandEM_EM_2020","4","cohortGrowthselftest"
NA,1066520,6.13,37.8188,0,0,66.28,341.776,6.13,37.8188,0,0,66.28,341.776,0.000546373,0,0.0943198,0.010584,-0.874794,-0.874794,2015,"cohortGrowthOMandEM_EM_2020","4","cohortGrowthselftest"
38825.5,0,0,0,185.82,1195.89,1.29,6.59784,0,0,185.82,1195.89,1.29,6.59784,0,0.0215139,0.00249389,0.010584,-0.874794,-0.874794,2015,"cohortGrowthOMandEM_EM_2020","4","cohortGrowthselftest"
NA,404935,283.54,1889.85,0,0,173.15,882.614,283.54,1889.85,0,0,173.15,882.614,0.0325116,0,0.377788,0.230613,-0.313914,-0.313914,2016,"cohortGrowthOMandEM_EM_2020","4","cohortGrowthselftest"
59212.8,0,0,0,7080.53,50347.8,0.05,0.252878,0,0,7080.53,50347.8,0.05,0.252878,0,0.906019,0.000159505,0.230613,-0.313914,-0.313914,2016,"cohortGrowthOMandEM_EM_2020","4","cohortGrowthselftest"
NA,1036690,170.41,1213.05,0,0,1.17,5.88026,170.41,1213.05,0,0,1.17,5.88026,0.0179424,0,0.00361559,0.15318,-0.92619,-0.92619,2017,"cohortGrowthOMandEM_EM_2020","4","cohortGrowthselftest"
61766.5,0,0,0,6229.43,41212.6,2.22,11.0674,0,0,6229.43,41212.6,2.22,11.0674,0,0.588177,0.00918297,0.15318,-0.92619,-0.92619,2017,"cohortGrowthOMandEM_EM_2020","4","cohortGrowthselftest"
NA,640434,35.31,218.876,0,0,7.86,39.2827,35.31,218.876,0,0,7.86,39.2827,0.00250287,0,0.0202455,0.241222,-0.507312,-0.507312,2018,"cohortGrowthOMandEM_EM_2020","4","cohortGrowthselftest"
60741,0,0,0,11819.4,75733.7,2.51,12.541,0,0,11819.4,75733.7,2.51,12.541,0,1.01347,0.00875275,0.241222,-0.507312,-0.507312,2018,"cohortGrowthOMandEM_EM_2020","4","cohortGrowthselftest"
NA,1395470,130.86,893.863,0,0,7.73,38.4762,130.86,893.863,0,0,7.73,38.4762,0.011878,0,0.0143109,0.269229,-0.0254864,-0.0254864,2019,"cohortGrowthOMandEM_EM_2020","4","cohortGrowthselftest"
60603.5,0,0,0,11819.4,82711.9,2.51,12.4646,0,0,11819.4,82711.9,2.51,12.4646,0,1.16491,0.00627902,0.269229,-0.0254864,-0.0254864,2019,"cohortGrowthOMandEM_EM_2020","4","cohortGrowthselftest"
NA,2254820,0.064789,0.444976,0,0,0.00398466,0.0197877,0.064789,0.444976,0,0,0.00398466,0.0197877,5.0564e-06,0,9.29718e-06,0.000283543,-1.11022e-16,0,2020,"cohortGrowthOMandEM_EM_2020","4","cohortGrowthselftest"
66502,0,0,0,9.47086,66.6997,0.00130777,0.00649286,0,0,9.47086,66.6997,0.00130777,0.00649286,0,0.000699633,4.08717e-06,0.000283543,-1.11022e-16,0,2020,"cohortGrowthOMandEM_EM_2020","4","cohortGrowthselftest"
NA,2507790,0.0837241,0.575173,0,0,0.00259949,0.0129151,0.0837241,0.575173,0,0,0.00259949,0.0129151,4.91847e-06,0,9.04357e-06,0.000277359,0,0,2021,"cohortGrowthOMandEM_EM_2020","4","cohortGrowthselftest"
108788,0,0,0,13.1907,95.3381,0.000853278,0.00423779,0,0,13.1907,95.3381,0.000853278,0.00423779,0,0.000680549,3.97569e-06,0.000277359,0,0,2021,"cohortGrowthOMandEM_EM_2020","4","cohortGrowthselftest"
NA,0,5.77998,52.2091,0,0,0,0,5.77998,52.2091,0,0,0,0,0.144468,0,0,0.273022,1.68991,1.68991,1981,"cohortGrowthOMandEM_EM_2021","4","cohortGrowthselftest"
550.231,0,0,0,57.1499,509.76,0,0,0,0,57.1499,509.76,0,0,0,0.841335,0,0.273022,1.68991,1.68991,1981,"cohortGrowthOMandEM_EM_2021","4","cohortGrowthselftest"
NA,98199.9,73.9399,604.042,0,0,0,0,73.9399,604.042,0,0,0,0,0.707898,0,0,0.490642,1.6259,1.6259,1982,"cohortGrowthOMandEM_EM_2021","4","cohortGrowthselftest"
1672.66,0,0,0,412.76,3949.57,0,0,0,0,412.76,3949.57,0,0,0,2.91721,0,0.490642,1.6259,1.6259,1982,"cohortGrowthOMandEM_EM_2021","4","cohortGrowthselftest"
NA,263542,213.19,2590.23,0,0,0,0,213.19,2590.23,0,0,0,0,0.168583,0,0,0.192107,1.44406,1.44406,1983,"cohortGrowthOMandEM_EM_2021","4","cohortGrowthselftest"
3922.71,0,0,0,159.12,1362.16,0,0,0,0,159.12,1362.16,0,0,0,0.361007,0,0.192107,1.44406,1.44406,1983,"cohortGrowthOMandEM_EM_2021","4","cohortGrowthselftest"
NA,483729,75.39,872.905,0,0,0,0,75.39,872.905,0,0,0,0,0.0237214,0,0,0.412885,0.00233022,0.00233022,1984,"cohortGrowthOMandEM_EM_2021","4","cohortGrowthselftest"
12040.9,0,0,0,3516.75,27802.7,0,0,0,0,3516.75,27802.7,0,0,0,3.7585,0,0.412885,0.00233022,0.00233022,1984,"cohortGrowthOMandEM_EM_2021","4","cohortGrowthselftest"
NA,325171,819.43,8236.92,0,0,0,0,819.43,8236.92,0,0,0,0,0.125373,0,0,0.167919,0.626117,0.626117,1985,"cohortGrowthOMandEM_EM_2021","4","cohortGrowthselftest"
23775.1,0,0,0,1019,7314.18,0,0,0,0,1019,7314.18,0,0,0,0.418772,0,0.167919,0.626117,0.626117,1985,"cohortGrowthOMandEM_EM_2021","4","cohortGrowthselftest"
NA,1152700,387.71,3293.19,0,0,0,0,387.71,3293.19,0,0,0,0,0.0384805,0,0,0.136447,0.852022,0.852022,1986,"cohortGrowthOMandEM_EM_2021","4","cohortGrowthselftest"
30647.2,0,0,0,2278.89,14318.5,0,0,0,0,2278.89,14318.5,0,0,0,0.420249,0,0.136447,0.852022,0.852022,1986,"cohortGrowthOMandEM_EM_2021","4","cohortGrowthselftest"
NA,1833830,2247.31,24930.5,0,0,0,0,2247.31,24930.5,0,0,0,0,0.412994,0,0,0.223251,0.610514,0.610514,1987,"cohortGrowthOMandEM_EM_2021","4","cohortGrowthselftest"
56264.2,0,0,0,3639.76,26684.8,0,0,0,0,3639.76,26684.8,0,0,0,0.276339,0,0.223251,0.610514,0.610514,1987,"cohortGrowthOMandEM_EM_2021","4","cohortGrowthselftest"
NA,2500900,2179.91,22074,0,0,0,0,2179.91,22074,0,0,0,0,0.192519,0,0,0.112965,-0.446598,-0.446598,1988,"cohortGrowthOMandEM_EM_2021","4","cohortGrowthselftest"
90220.5,0,0,0,2614.75,19743.7,0,0,0,0,2614.75,19743.7,0,0,0,0.100354,0,0.112965,-0.446598,-0.446598,1988,"cohortGrowthOMandEM_EM_2021","4","cohortGrowthselftest"
NA,1299930,7290.44,48360.8,0,0,0,0,7290.44,48360.8,0,0,0,0,0.534986,0,0,0.217646,-0.263387,-0.263387,1989,"cohortGrowthOMandEM_EM_2021","4","cohortGrowthselftest"
146107,0,0,0,8031.52,64375.8,0,0,0,0,8031.52,64375.8,0,0,0,0.326551,0,0.217646,-0.263387,-0.263387,1989,"cohortGrowthOMandEM_EM_2021","4","cohortGrowthselftest"
NA,2277080,6158.41,41112.7,0,0,0,0,6158.41,41112.7,0,0,0,0,0.287488,0,0,0.233968,0.360082,0.360082,1990,"cohortGrowthOMandEM_EM_2021","4","cohortGrowthselftest"
141893,0,0,0,14443.5,107172,0,0,0,0,14443.5,107172,0,0,0,0.545346,0,0.233968,0.360082,0.360082,1990,"cohortGrowthOMandEM_EM_2021","4","cohortGrowthselftest"
NA,4156310,24698,161134,0,0,0,0,24698,161134,0,0,0,0,0.737348,0,0,0.366391,0.669524,0.669524,1991,"cohortGrowthOMandEM_EM_2021","4","cohortGrowthselftest"
116898,0,0,0,10323.5,87458.8,0,0,0,0,10323.5,87458.8,0,0,0,0.357853,0,0.366391,0.669524,0.669524,1991,"cohortGrowthOMandEM_EM_2021","4","cohortGrowthselftest"
NA,4884810,43433.3,335395,0,0,3.89999,19.043,43433.3,335395,0,0,3.89999,19.043,2.15131,0,0.0535762,0.661846,1.19437,1.19437,1992,"cohortGrowthOMandEM_EM_2021","4","cohortGrowthselftest"
101412,0,0,0,30776.4,389196,0.18,0.878708,0,0,30776.4,389196,0.18,0.878708,0,1.64812,0.00339813,0.661846,1.19437,1.19437,1992,"cohortGrowthOMandEM_EM_2021","4","cohortGrowthselftest"
NA,7376860,822.8,11394,0,0,0,0,822.8,11394,0,0,0,0,0.0169239,0,0,0.104241,1.85158,1.85158,1993,"cohortGrowthOMandEM_EM_2021","4","cohortGrowthselftest"
156732,0,0,0,11345.8,158866,0,0,0,0,11345.8,158866,0,0,0,0.118529,0,0.104241,1.85158,1.85158,1993,"cohortGrowthOMandEM_EM_2021","4","cohortGrowthselftest"
NA,19872500,8838.65,118958,0,0,0,0,8838.65,118958,0,0,0,0,0.11578,0,0,0.242806,1.20844,1.20844,1994,"cohortGrowthOMandEM_EM_2021","4","cohortGrowthselftest"
248550,0,0,0,39748.4,595708,0,0,0,0,39748.4,595708,0,0,0,0.262964,0,0.242806,1.20844,1.20844,1994,"cohortGrowthOMandEM_EM_2021","4","cohortGrowthselftest"
NA,14276700,5993.28,61397.2,0,0,22.68,112.667,5993.28,61397.2,0,0,22.68,112.667,0.102787,0,0.137675,0.121086,1.05761,1.05761,1995,"cohortGrowthOMandEM_EM_2021","4","cohortGrowthselftest"
479282,0,0,0,26565.7,371325,0,0,0,0,26565.7,371325,0,0,0,0.151372,0,0.121086,1.05761,1.05761,1995,"cohortGrowthOMandEM_EM_2021","4","cohortGrowthselftest"
NA,17574300,11917.3,123604,0,0,0,0,11917.3,123604,0,0,0,0,0.108101,0,0,0.0786105,1.01904,1.01904,1996,"cohortGrowthOMandEM_EM_2021","4","cohortGrowthselftest"
722057,0,0,0,19158.7,227064,43.54,218.447,0,0,19158.7,227064,43.54,218.447,0,0.0646196,0.297072,0.0786105,1.01904,1.01904,1996,"cohortGrowthOMandEM_EM_2021","4","cohortGrowthselftest"
NA,20040600,13018.2,198417,0,0,27.22,138.322,13018.2,198417,0,0,27.22,138.322,0.429717,0,0.105858,0.0800832,0.937017,0.937017,1997,"cohortGrowthOMandEM_EM_2021","4","cohortGrowthselftest"
885057,0,0,0,24527.6,318152,0.82,4.15446,0,0,24527.6,318152,0.82,4.15446,0,0.0647489,0.00434241,0.0800832,0.937017,0.937017,1997,"cohortGrowthOMandEM_EM_2021","4","cohortGrowthselftest"
NA,19795200,18925.2,288703,0,0,488.25,2533.98,18925.2,288703,0,0,488.25,2533.98,0.575197,0,1.42626,0.163601,-0.467114,-0.467114,1998,"cohortGrowthOMandEM_EM_2021","4","cohortGrowthselftest"
984911,0,0,0,63278.4,843386,74.39,386.487,0,0,63278.4,843386,74.39,386.487,0,0.159928,0.349063,0.163601,-0.467114,-0.467114,1998,"cohortGrowthOMandEM_EM_2021","4","cohortGrowthselftest"
NA,5024190,14996.2,192304,0,0,725.2,5854.89,14996.2,192304,0,0,725.2,5854.89,2.2623,0,0.00224811,0.149278,-0.479544,-0.479544,1999,"cohortGrowthOMandEM_EM_2021","4","cohortGrowthselftest"
1111040,0,0,0,58341.4,796873,429.59,3137.35,0,0,58341.4,796873,429.59,3137.35,0,0.351436,0.00160238,0.149278,-0.479544,-0.479544,1999,"cohortGrowthOMandEM_EM_2021","4","cohortGrowthselftest"
NA,5135260,23880.5,268078,0,0,15585.1,120720,23880.5,268078,0,0,15585.1,120720,3.76018,0,0.0435199,0.183012,-0.338427,-0.338427,2000,"cohortGrowthOMandEM_EM_2021","4","cohortGrowthselftest"
1031320,0,0,0,35179.2,417849,2336.9,16311.8,0,0,35179.2,417849,2336.9,16311.8,0,0.340235,0.00802206,0.183012,-0.338427,-0.338427,2000,"cohortGrowthOMandEM_EM_2021","4","cohortGrowthselftest"
NA,5791570,11550.5,141211,0,0,22546,155826,11550.5,141211,0,0,22546,155826,1.85425,0,0.0664185,0.293787,-1.19915,-1.19915,2001,"cohortGrowthOMandEM_EM_2021","4","cohortGrowthselftest"
798373,0,0,0,41118.4,622070,3136.84,19921.5,0,0,41118.4,622070,3136.84,19921.5,0,0.778917,0.0116484,0.293787,-1.19915,-1.19915,2001,"cohortGrowthOMandEM_EM_2021","4","cohortGrowthselftest"
NA,2259490,16487.8,237287,0,0,35527.4,225492,16487.8,237287,0,0,35527.4,225492,4.00003,0,0.137896,0.373075,1.70614,1.70614,2002,"cohortGrowthOMandEM_EM_2021","4","cohortGrowthselftest"
599866,0,0,0,36130.7,478176,597.29,3576.81,0,0,36130.7,478176,597.29,3576.81,0,0.869702,0.00304943,0.373075,1.70614,1.70614,2002,"cohortGrowthOMandEM_EM_2021","4","cohortGrowthselftest"
NA,37078600,10340.6,194811,0,0,37242.3,248554,10340.6,194811,0,0,37242.3,248554,1.7226,0,0.18626,0.30259,1.41468,1.41468,2003,"cohortGrowthOMandEM_EM_2021","4","cohortGrowthselftest"
433356,0,0,0,21300.5,373615,2618.43,16542.9,0,0,21300.5,373615,2618.43,16542.9,0,0.172443,0.0173049,0.30259,1.41468,1.41468,2003,"cohortGrowthOMandEM_EM_2021","4","cohortGrowthselftest"
NA,23937300,17049,363127,0,0,46730.8,366731,17049,363127,0,0,46730.8,366731,0.679867,0,0.316459,0.291792,1.30067,1.30067,2004,"cohortGrowthOMandEM_EM_2021","4","cohortGrowthselftest"
537274,0,0,0,25249.9,441692,1016.32,8239.89,0,0,25249.9,441692,1016.32,8239.89,0,0.0750322,0.00861994,0.291792,1.30067,1.30067,2004,"cohortGrowthOMandEM_EM_2021","4","cohortGrowthselftest"
NA,23593300,13803,256373,0,0,54152.6,474959,13803,256373,0,0,54152.6,474959,0.611347,0,0.506477,0.316429,0.411917,0.411917,2005,"cohortGrowthOMandEM_EM_2021","4","cohortGrowthselftest"
778524,0,0,0,30364.2,557812,101.7,840.261,0,0,30364.2,557812,101.7,840.261,0,0.187548,0.00122993,0.316429,0.411917,0.411917,2005,"cohortGrowthOMandEM_EM_2021","4","cohortGrowthselftest"
NA,11217900,20726.2,364259,0,0,41220.9,386626,20726.2,364259,0,0,41220.9,386626,0.925159,0,0.197886,0.236543,-0.337451,-0.337451,2006,"cohortGrowthOMandEM_EM_2021","4","cohortGrowthselftest"
897408,0,0,0,39900.3,691039,0,0,0,0,39900.3,691039,0,0,0,0.295718,0,0.236543,-0.337451,-0.337451,2006,"cohortGrowthOMandEM_EM_2021","4","cohortGrowthselftest"
NA,5558790,46228.1,722373,0,0,48237.1,384216,46228.1,722373,0,0,48237.1,384216,3.18945,0,0.277991,0.341426,-0.941731,-0.941731,2007,"cohortGrowthOMandEM_EM_2021","4","cohortGrowthselftest"
